account,Rewards,combined_points,badge_17_tier,badge_17_points,badge_22_tier,badge_22_points,badge_26_tier,badge_26_points,pp_level
0x17c65a0d1ad02f5b64ca0125f51472a7b9d1b87e,50,120,,0,3,120,,0,2
0x6661e965455392e1c8520363cf8993c9c277ac3c,50,120,,0,3,120,,0,3
0x18045ab62b47b08d0d27590a12e827b73f2a532a,50,120,,0,3,120,,0,0
0x138d6fca4bea711bf87963f171509f0f55cc37da,50,120,,0,2,60,2,60,3
0x4d7a73bb9fed9930edaeb6de72c977bef7b5f7f4,50,120,,0,3,120,,0,0
0x6d21e6052718db046e62bf470b6461fd12580ead,50,120,,0,3,120,,0,3
0x12c0dbf587202dd30c566e10715c7a1c80cc815d,50,120,,0,3,120,,0,2
0x69da196feb2d616ab5354bd0a5ce5adbacd95ef4,50,120,,0,3,120,,0,3
0xfd434b26cf142fafb71351f84ed645537b15788b,50,120,,0,3,120,,0,2
0x7b6bc99a4a4577890eec7908c45d16e311064857,50,120,,0,3,120,,0,2
0xd49a5a4936c8a518f7e08fb3642ee2a448674ce9,50,120,,0,3,120,,0,0
0x0b81f21a2d240dafb0b42bd8a4581e9c2e84b9d0,50,120,,0,3,120,,0,3
0x582fc87c072fe9d71bbf42c84aeba1cc2bd099e1,50,120,,0,3,120,,0,3
0x8d9331138da48169ca5a0a58dce7d9f45a668f5c,50,120,,0,3,120,,0,0
0xad8a2ede74d1665c99b70a7e93f41c379f030cd7,50,120,,0,3,120,,0,3
0xd64d1bf42493dbdafc692a716b2200604eb22f52,50,120,,0,3,120,,0,3
0x09d5da0a3d22e96a0e698acdf234d2bc765ebcde,50,120,,0,2,60,2,60,3
0xfd640ac45d53abddc349ac86efc9cb07d29251fb,50,120,,0,3,120,,0,2
0xfba3edd0ed9142bbcdae644126a19e5615fb8a9a,50,120,,0,3,120,,0,2
0x09e2282c4ecae2b5bd95de5f865321760065dd63,50,120,,0,3,120,,0,3
0x7c00963d69d83bd9fe1c3917a99a99b574ea1138,50,120,,0,2,60,2,60,3
0xc592d3d249de9f575cf83c1e02c39d60f327e25b,50,120,,0,3,120,,0,2
0x717aa3fa11ffce206293b4cb679730894c33c865,50,120,,0,3,120,,0,2
0x1c940abbc7f35d9ee123a245fd1f5c26651eb18d,50,120,,0,3,120,,0,2
0x72f0dc5da36d37359e48f4ef93dd6124e12b384f,50,120,,0,3,120,,0,0
0x4ec1eb84fa1fc82449c829e3598fdb9ca510cea5,50,120,,0,3,120,,0,2
0x49530edcee159197a15fd6348914a0ed079513b5,50,120,,0,3,120,,0,0
0xc059133c2b2236c4fafcd7039916f6f947e514b6,50,120,,0,3,120,,0,2
0x211d670dcd3389cd4a2ebe879a4651a3ef536e22,50,120,,0,3,120,,0,2
0x42e03a1396e71fa75ce973ff2a56beac9ced455e,50,120,,0,3,120,,0,3
0xda8706bace5d8ce8a1862ee3128780f5e035fa84,50,120,,0,3,120,,0,0
0xc6fe3d90dee43b775c1c16a1ef365983f30d40bf,50,120,,0,2,60,2,60,3
0x22a768a92216faca374d827501893d3a38d1a6cb,50,120,,0,3,120,,0,0
0x62e1c0415ce5d536a8028f38198873071d10e2c0,50,120,,0,3,120,,0,0
0xfc80b2a8e9399560a79decd877eaa4c17812905e,50,120,,0,3,120,,0,0
0xddf7241fbcd789b753584de766f80fb49e9eae3a,50,120,,0,3,120,,0,2
0x0bdf9b71321cf8688490deef25b0f953054b8588,50,120,,0,3,120,,0,0
0x68d35dede0276b4a31b7590c51e29da7260591e9,50,120,,0,3,120,,0,2
0xfce3695accd3ee68016b4863179cea16acfb42af,50,120,,0,2,60,2,60,3
0x955304f18871d4f0c8298dc64794e512f21c3ba8,50,120,,0,3,120,,0,3
0x5a6592c13b55ae50472b9bbc7f620f16706d4374,50,120,,0,3,120,,0,2
0xe7844585b01e2546d52cf2a2e8a902ce9b4b899f,50,120,,0,3,120,,0,2
0xaf286d65fe5669c8a5038809b0b9eeee322d9f43,50,120,,0,3,120,,0,2
0xc24c30d088c39c3f2d8014f1efed089857ae64f9,50,120,,0,2,60,2,60,2
0x40aa393aed5f0bc731e42a1b4b8290529075d44d,50,120,,0,3,120,,0,3
0x0f3f6e3f5d34942734d16fce2be9995e5d59bc2b,50,120,,0,3,120,,0,3
0x2d8a5d7baa6e4f08ec2b44ef2cfc64a6986e0645,50,120,,0,3,120,,0,3
0xfbcbaee7c6b2a8babe26c7a04fdc415c8efbfa51,50,120,,0,3,120,,0,3
0xca7345922b13bd578e74604f695623e996e62db9,50,120,,0,2,60,2,60,3
0x6a594a124037b772395a45659ba30ec237be471c,50,120,,0,3,120,,0,2
0xbe962e277728cbad4193a149da7304dc1298a6b8,50,120,,0,3,120,,0,0
0xcacc96856229dc582a40386893e6dba84cb441e7,50,120,,0,3,120,,0,2
0x7413d8cd634aad39adb6e2e36e1cab52cd99a97c,50,120,,0,3,120,,0,0
0x7f4a79d4707473112ea6afcab7003caeff48d45a,50,120,,0,3,120,,0,2
0x49f8b042270970654636354395a63dca7f4e58be,50,120,,0,3,120,,0,2
0xcd73f7c50e5199ec944c456530ffbea0b33c3750,50,120,,0,3,120,,0,3
0x16b5fff295ba6ffff07e4054fd42c15d83bb84c4,50,120,,0,3,120,,0,2
0xce870dd97614e88fd7e07f539cf196c4c4c02661,50,120,,0,3,120,,0,0
0x9bb32920525e16bd6b38f985bba62bbe0b78f2b8,50,120,,0,3,120,,0,2
0xbab3db9577410a7456a366759c17aef892303971,50,120,,0,3,120,,0,2
0x9fd58b04067907edeeda1efc75df78888ae51932,50,120,,0,3,120,,0,3
0x3bd83016140c51b63c84ac54d73f558dccac17aa,50,120,,0,3,120,,0,2
0x9829f565bd14d328351e0571c9ccdaeea980250e,50,120,,0,3,120,,0,2
0x865e93f03e1ab87bb9d5db2fcb99dedb33dd54c2,50,120,,0,3,120,,0,2
0xc1a5c3f386412e3d15c9c0dcb3afd7aad4c5209b,50,120,,0,3,120,,0,3
0x092d82e22fadca9d5b8ae33b13ad71e069dd2f0f,50,120,,0,3,120,,0,3
0xec807e075925107926d6fcf3a2966215204a30ab,50,120,,0,3,120,,0,3
0xe83bad7333eeebe6f983482c0868e0a35ff164ea,50,120,,0,3,120,,0,2
0x46491e125ea5f57f82e1014c379f4803f63c6b6f,50,120,,0,3,120,,0,3
0xedff9873c646219b6bb2f192164625b98f7dbc42,50,120,,0,3,120,,0,0
0xaec099c3b3c21cd71ab851712c0e3694e5e75162,50,120,,0,3,120,,0,3
0x3c617e869316393183ccd675a4ff264a51f80a99,50,120,,0,3,120,,0,0
0x8b3855e75a1f22568cbff5263e393667a16c6119,50,120,,0,3,120,,0,3
0x273fdb9a0e6ddb8244c43085097a55af8940f562,50,120,,0,3,120,,0,2
0xd73ad0c1661be72956e6ab2a4603a91cf0e81caf,50,120,,0,3,120,,0,2
0xd29e0782d7b68df09d6028a114c14b6e9f176275,50,120,,0,3,120,,0,3
0xf4d8e0aedd09855131b58dc5c47a9da9e2a17cdc,50,120,,0,3,120,,0,2
0x83065386d9f3a771a67643a0724791d1aed8789e,50,120,,0,3,120,,0,3
0x78d3a4108b35002c6770aa4c7363e313b85cea46,50,120,,0,3,120,,0,2
0x7d7604851bdf9ca5c2fa5577efc65f92d1e75776,50,120,,0,3,120,,0,0
0xc3585839972e11f5ba686b409e8f9a2bc7caff37,50,120,,0,3,120,,0,0
0x518badc7e0338683a51449b02f3825145916cd3a,50,120,,0,3,120,,0,3
0x10b3efbd2bdc4d684ab4f3929b1fa6d8ca9f0f43,50,120,,0,3,120,,0,2
0xb718c4cb5613f306f18c39a4f7b9e9aa21f4c1e9,50,120,,0,3,120,,0,3
0xd58f18d75c40c605d4c2950afcabf8a1c74243a8,50,120,,0,3,120,,0,0
0x7ff57dae63d0daea82cb61a8ffa9dee8c4c82e8b,50,120,,0,2,60,2,60,3
0x822dccd1d405511fad906ce208a4d811039cad8d,50,120,,0,3,120,,0,3
0x9ae8bd152d23bf89fe1379d56c3eedc3a6956a0a,50,120,,0,2,60,2,60,2
0x068fe8a0da88ea5232b3fb7009d00b68d3807da7,50,120,,0,3,120,,0,0
0x6302e74ba396f5de86df1a46e036833b987bb70b,50,120,,0,3,120,,0,2
0x23f9abbe3bfd14c37f3e466cffd95de9056e0578,25,80,,0,2,60,1,20,3
0x131ddf1c404b62c7ecb4afcbed0c0ab4bf5d1e31,25,80,,0,1,20,2,60,2
0x5bc9167783914b0e023de6a990d2644370bf9f7d,25,80,,0,1,20,2,60,2
0x9d3ffa3e892e7634893a6a4c24c0d0d0cfe057ba,25,80,,0,1,20,2,60,3
0xd23f8b337e5ab566771965c6ff4c491c9ab5a320,25,80,,0,1,20,2,60,2
0xf0508a257f101fce7369b7b04af1ee7910818e6e,25,80,,0,1,20,2,60,2
0xd63b2a3b4acf5b63c1b90be37bb97a1a37881af3,25,80,,0,1,20,2,60,2
0xc335d524163f6a44a515e7998cc557476a1537ae,25,80,,0,1,20,2,60,3
0xad0b08f88f37ecc9394e44b74128dc5218658885,25,80,,0,1,20,2,60,2
0x351546ab98d69a727e89c41b44a643f1858d8915,25,80,,0,1,20,2,60,1
0x947af4a3e76b2ba3ef6053212a5a340fe9283093,25,80,,0,1,20,2,60,2
0x2b804a3442553111ef25ab2ddf10a88b669a925d,25,80,,0,2,60,1,20,3
0xcf0a37505a5d3095df716fb77ecde5f6ebd59d26,25,80,,0,2,60,1,20,2
0x580df8ad0826e61f294c8be3ec699c919e8f77f3,25,80,,0,2,60,1,20,2
0xae75f4156f1eae9e06226b6feb8826832416cacc,25,80,,0,1,20,2,60,2
0xfe54495288ee1d7efeb64f90749ddd5695f2604a,25,80,,0,1,20,2,60,3
0x059d29e144437e761cc14e213a261961199be9f6,25,80,,0,1,20,2,60,3
0x4fd6261ca5e646e868e17f509ae147deb5733ce6,25,80,,0,1,20,2,60,1
0x5ea69d6d4579e21c836617caaf7d53e62cca2aa8,25,80,,0,2,60,1,20,3
0xa20697e59d401392fca6306cb089688a91663ac6,25,80,,0,1,20,2,60,2
0x15d1fd1a734d082d178e01d9fe0138d915d2cc87,25,80,,0,1,20,2,60,2
0xe2f1ceff47a7384a26027e4702b06e017457d843,25,80,,0,1,20,2,60,2
0x37f310dcd50a8f8eefe792ee1f4415aae8ba06ca,25,80,,0,1,20,2,60,3
0xa792023a5980677764220f046a874add5c99d634,25,80,,0,2,60,1,20,2
0x5625d134bbff7712d03273c1a3588bbc466ef960,25,60,,0,2,60,,0,2
0xb9c5f10299bc63c23a003160f84addfe105bb9fb,25,60,,0,2,60,,0,2
0xa9437c921b6b98f96bb7a045a097d22e83691018,25,60,,0,2,60,,0,2
0x99172e773f556eafa98d2a2f570f42a2e46e85fb,25,60,,0,,0,2,60,2
0x65890be29be7d8265177efbc8f60a020f06a9e0a,25,60,,0,2,60,,0,3
0xdb1634f6ad5b09b320f8a10879e68c2375a156fa,25,60,,0,2,60,,0,3
0xa29a9f4502a69147548aef0c100524a35b75c542,25,60,,0,2,60,,0,2
0xe680e1cadf254d05f9834857b0ea87f4bfa6f629,25,60,,0,,0,2,60,1
0x6fba3d57b401b5eb33bdcb00e470255b808c218d,25,60,,0,2,60,,0,2
0x280a50356cba0a776ad51f3c8c01accc5f36810c,25,60,,0,2,60,,0,0
0xbcb7ce2b1f804af9700dd4e0397902866963d050,25,60,,0,2,60,,0,2
0x93c9e442dbf8d81c79062c9ba1ba055d8e352f08,25,60,,0,2,60,,0,2
0xd2d09c48e24787fd2202e592163ef43ed5562c67,25,60,,0,2,60,,0,2
0x286527516b0f48bbb600036d592feecd6667a62a,25,60,,0,2,60,,0,0
0x79ebf4446761a04430c5898da351dc0c6285466f,25,60,,0,2,60,,0,0
0x489bbf1a134e46604ac4a642060faabf4e91eeec,25,60,,0,,0,2,60,2
0x24d4675e238508ffbf4f750923186d639026c97f,25,60,,0,,0,2,60,2
0x8cde51111d1f830f691c37203f6996a8d4c8947d,25,60,,0,2,60,,0,2
0x88afceff1a1ea2f06217d2a30211ec4a455efd96,25,60,,0,2,60,,0,2
0x8715cc2b35cc24824472ddd2e88c46a1c3a3ca27,25,60,,0,2,60,,0,2
0x60ef1a54e4d0dbc4217c2f06e2bf369b2dede02d,25,60,,0,2,60,,0,2
0x57cb1e0576e72af68d46434d7e546cbcd7a803af,25,60,,0,2,60,,0,0
0xaef25918455b9bd343ac2439c6f8039ea603644d,25,60,,0,2,60,,0,2
0xd33f255bb1c798c4f88c08f4f07b96bfe94b701b,25,60,,0,2,60,,0,0
0xf03a85b04f84eb5f8f7b62814d92bec51b40cff6,25,60,,0,2,60,,0,2
0xa04611dbc88287842262ffc1cd010592a2fbeee1,25,60,,0,2,60,,0,1
0xac25716985b1090b73c18a425e16a34c4a142270,25,60,,0,2,60,,0,0
0x7356b27cd68e78993425f38a38bd8cbc878ad303,25,60,,0,2,60,,0,0
0xbbdfeda65cac915ebb229010275a5bb42bcf73f1,25,60,,0,2,60,,0,2
0xc0d6b6babba7865a3ed06563b6642872a957536d,25,60,,0,2,60,,0,2
0x2ca2a7ed211e70e1c1482c1ccf3a12e555e499fc,25,60,,0,2,60,,0,1
0x483ccd6206090ac39b199390ab56080ad3add015,25,60,,0,2,60,,0,0
0xc6d99abd3fff2d775c5ef47f8c59f2aea6ee26df,25,60,,0,2,60,,0,0
0x7aa08ce0928db96adb26d4a6f384e12f8963b597,25,60,,0,2,60,,0,1
0x93ae727f331f3da5d22881d111bbdefbc93a2f8c,25,60,,0,2,60,,0,2
0xaad6b941bd3cd07b3d34191b5a049a241a6c6f32,25,60,,0,2,60,,0,0
0x0778ccd4b12f0ba91d5538b0de81effe6f2d9d00,25,60,,0,2,60,,0,2
0xe63af9e0139453e0f43c668f563f95dec776b73c,25,60,,0,2,60,,0,0
0xa9025eebaefa4874d1cb0f3302b09bbceef8dd07,25,60,,0,2,60,,0,2
0xe69c315356ce31160d7e3b6357581007dac59391,25,60,,0,2,60,,0,0
0xd7e61d314291588d03056069ef661109595e3ec1,25,60,,0,2,60,,0,0
0xe0c7cb54fa82f3eca6e99a2f1c2a477af0816194,25,60,,0,2,60,,0,1
0x4aa3700cb3c80d47514108bd62e7c36fa61700a8,25,60,,0,2,60,,0,2
0x353e0c7f0fada975dcfc6907d3b88a0adbe95e38,25,60,,0,2,60,,0,2
0xc3e859598cead457e771fc999b5008757f9adb15,25,60,,0,2,60,,0,0
0xf37596f06bc88e1dc2817fb5829da72e0200358c,25,60,,0,2,60,,0,0
0xee420e2a3b6c5e67dc7444eed4cfcdc51315ef08,25,60,,0,2,60,,0,2
0x9a3e1ea7a1466885a4cd1e9c536fc0f677825504,25,60,,0,2,60,,0,0
0x2640312afe1ebec147e2ef1e5c2e17077b824f2d,25,60,,0,2,60,,0,3
0x89a692284765056e6f51f19b9690d2ae62daaaf2,25,60,,0,2,60,,0,0
0xabc8fc9f758776dd64fd31db57524ca5c88ae1c6,25,60,,0,2,60,,0,2
0x6e10dbaa71d015af04f273d828cd5a077492b8ad,25,60,,0,2,60,,0,2
0xef721257447976a986ca173d93ac4818d8193407,25,60,,0,2,60,,0,0
0x3b12365c414bcfa97136463cc0594e5a8af44970,25,60,,0,2,60,,0,2
0x9326c51de22b4264df483246039c920e37e50d98,25,60,,0,2,60,,0,2
0x16d606124e9dc3d5819af9eeda93968db7235d58,25,60,,0,2,60,,0,0
0xaf4286567c5c2438e0c1d1a490d445ffff7ca189,25,60,,0,2,60,,0,3
0xa33e9208760696e1642b52a3d4d31ec88894a695,25,60,,0,2,60,,0,3
0xd4d1393c8d3b1b2b5b7de223ffb4254c3beba790,25,60,,0,,0,2,60,2
0x9c3f1e6946d47af562e9737b8f2eb96328aaa425,25,60,,0,2,60,,0,1
0xebaa25204c9112bd2fcc20ebcde84c3f409b02ff,25,60,,0,2,60,,0,0
0x42476ece8cc8a60e07340369da492265c6119af4,25,60,,0,2,60,,0,2
0xc3e0c3386c4ae0564e8992d9e0ef039c81c93642,25,60,,0,2,60,,0,2
0x28c91b92c16948070f204047d3202aeb10aaedab,25,60,,0,2,60,,0,2
0xd5c888f56538b7d1dda5215f4ef465c720b17eb1,25,60,,0,2,60,,0,0
0x6b2c7a7cdcd0a2813db25aa62c5bc4e8f1bdefda,25,60,,0,2,60,,0,2
0x889901a9bce447525a9acd2f3fd6ed69f2d49103,25,60,,0,,0,2,60,2
0xe1598f1d8c8278a3064476c33d9b88e363a7c6a4,25,60,,0,2,60,,0,3
0x98fe4977b32fbeab5f7ef790ef9f8ec161ab82cc,25,60,,0,,0,2,60,2
0xd270d785d0e2a9e88969a5b1c4e1b09342ad55c7,25,60,,0,,0,2,60,2
0x899b4f240221ad693718ed096df161b9769a7b74,25,60,,0,2,60,,0,0
0x86ea36e0289cd81167b579cde7385422acf3ce41,25,60,,0,,0,2,60,2
0x562f83d4fdf7da3b5b4c5d3b26a59e2aa0e0b62e,25,60,,0,2,60,,0,0
0x00bdd0ce8d3797c9908fa29f750ff883ab3f60fd,25,60,,0,2,60,,0,2
0x6614ef1dbc252aa0b77bb098595aef1c78276379,25,60,,0,2,60,,0,0
0x4b8f44aef6cedeb5c1bc6453e0d35766629a627d,25,60,,0,2,60,,0,2
0xef2fbbd08d70fc067b115b2ef18131a872a831d6,25,60,,0,2,60,,0,3
0x0188c7c81f8995dc2d267130205abafe06583eca,25,60,,0,2,60,,0,2
0xaa8a6762bbf448532f66dc142870d5a2704fe403,25,60,,0,2,60,,0,2
0x791a7e1e238615373f5ef66ccfc0cd0ceb28a31d,25,40,,0,1,20,1,20,2
0x576b8bab9b650f91930653da0c7998951006ef79,25,40,,0,1,20,1,20,2
0x5342ae407321b717d3d652c5672aa7ebbf9f5ea2,25,40,,0,1,20,1,20,3
0x02e1e49f216b4abacc31058f16dda093b0ef5030,25,40,,0,1,20,1,20,2
0x01bf9bd4b1e49377a593ad08f5c950bdb87f02cc,25,40,,0,1,20,1,20,2
0xcd415dbd92ed1763abd29d5fe40a11bbef6664fe,25,40,,0,1,20,1,20,2
0xd5829dc2c37fc51a7e1f295f3e878b07943771ac,25,40,,0,1,20,1,20,2
0x7e343069db05d9512d76cc43e1eee862fd6cb366,25,40,,0,1,20,1,20,2
0x26ff6454abcacba7407385258846c736eb3a64a6,25,40,,0,1,20,1,20,2
0x93c42f63a13d20202dca2b1248180335574ff394,25,40,,0,1,20,1,20,2
0xaee113ab836230e375f5537b7bcc7d0583c4cd9d,25,40,,0,1,20,1,20,1
0x66fa84e34a27f3b1a83a7e0e8e8cbc2edb1d4c59,25,40,,0,1,20,1,20,2
0x2c96275a8ab7c8ff4694409f9754d94da0521b87,25,40,,0,1,20,1,20,2
0xee8990d17fb00da161afdad87ad927196efacedb,25,40,,0,1,20,1,20,2
0xa132f08298d611c8d1d5e401ab6fa1020fb37e73,25,40,,0,1,20,1,20,2
0x0bd484426efd95968af53da06c41e8e331598087,25,40,,0,1,20,1,20,2
0x00e8548c023c389d1c059fd2bd723bc826b37261,25,40,,0,1,20,1,20,2
0x92394f31c3dd3cbb0e478d61cc8f2e99a2634a4d,25,40,,0,1,20,1,20,2
0x30c5407b05a06be15be5e1d224a841c806697660,25,40,,0,1,20,1,20,2
0x0dd4b18fd9925d4c35f1a1c95f8b730612692228,25,40,,0,1,20,1,20,2
0xc5eb34f21cd980692905514d67835fdbbca027c1,25,40,,0,1,20,1,20,1
0x916531f4fb954f4423bc17b7e6edb04a414661fc,25,20,,0,1,20,,0,0
0x28a724d64ea6a781def0c14aface316d7006ee2b,25,20,,0,1,20,,0,1
0x674540aa4c674bd85db3aca63e8f1119d6f3c229,25,20,,0,1,20,,0,2
0xc5d59c15879443a9138fb7b8fe45de8344327845,25,20,,0,1,20,,0,3
0x5dddf97fa4f3d5687f594c5213332680e0dec9dc,25,20,,0,1,20,,0,2
0x205cc4145457388708d23134ab2c552d8077632b,25,20,,0,1,20,,0,0
0x1b03817a3507b675201dbf41168b459430e7170a,25,20,,0,1,20,,0,1
0x8deb283d4f99a70f1a451635abbdcda7bc907319,25,20,,0,1,20,,0,1
0x1b40de9f8677d1bcf9cb580a11fb9466296f2a5d,25,20,,0,1,20,,0,0
0x9d5ddc2b4fdad098c0d588d3f965bcef064210e4,25,20,,0,1,20,,0,2
0x71b18de2bcf7bc4340939390e2e846c8bca177ea,25,20,,0,1,20,,0,2
0x3a3b08f113659318be02b787c7ce9f32bb6c39c9,25,20,,0,1,20,,0,0
0xc93bcd20aafdadfe6ebddf2cfaf182e9bf65aef5,25,20,,0,1,20,,0,1
0x0c238bbf299750772700306fe555466d2de6bbe3,25,20,,0,1,20,,0,2
0x26c7f812e2ac479ae17a9972d421068d7f22b9fd,25,20,,0,1,20,,0,2
0xed131c1442e2c06df460742dafa654f13864a372,25,20,,0,1,20,,0,2
0xb0e44b89dfb4e86fa5a2711254f16f3407f1948b,25,20,,0,1,20,,0,0
0x07c650d0954f26f9510576d8b2588c5f0c8ac602,25,20,,0,1,20,,0,0
0x06b564c221d22f3e193909c206f78c356986ec83,25,20,,0,1,20,,0,2
0xa7b78a618ea2b5ef64106b1119a722e96a4b7f20,25,20,,0,1,20,,0,0
0x73d9ff40e1fc45efc0f68e7f7ea8486409b3fb2f,25,20,,0,1,20,,0,2
0x762e68aaa0eab8b0dc9e67efb2dceb5f81592d36,25,20,,0,1,20,,0,2
0x159a92beef3f3c2686249134eb9f08bb99e205c7,25,20,,0,1,20,,0,0
0xf235a1457aaffdbba99a71c21c871b12a549366c,25,20,,0,1,20,,0,2
0x7eae3e463489a163a7790167777888f97fec2274,25,20,,0,1,20,,0,0
0xc86c0f7a5bbf513180553aa1215d76739c30b24e,25,20,,0,1,20,,0,0
0xefd5f7d88ec3e875bb6ceb0d723cad0c9ea7d940,25,20,,0,1,20,,0,2
0x416fe425ea011c2afad6c60ef553bdb9af531938,25,20,,0,1,20,,0,2
0xcf5986f8dea8080b48adf64bf554d7dbc4ddd30e,25,20,,0,1,20,,0,0
0x1bde2619406e20c6d744106a0bcb6583b938ffc0,25,20,,0,1,20,,0,1
0x49f7acbc8411dc9db8e88e0b07f307826b152361,25,20,,0,1,20,,0,2
0x8c8f471e7f6d140168d563a0fafaba501d9be2a8,25,20,,0,1,20,,0,0
0x11292b22e8eb2affa7cb2ced85334a646bd5cda4,25,20,,0,1,20,,0,0
0x3cf93c200c81fc38634d0cabd6427094360ec0d5,25,20,,0,1,20,,0,2
0x4ad3d1eb969dd806f4d2e0b527f437102dcf8dec,25,20,,0,1,20,,0,1
0x1d8ed3b5ee70b3a3803832a0b2d7a64fc3048390,25,20,,0,1,20,,0,2
0xa0b3984130a67036becee70e1bde316c1016c3ed,25,20,,0,1,20,,0,0
0xe29a892c815af35515dbd233310a9716ed26e7f6,25,20,,0,1,20,,0,0
0xce8d5eebeab811c7b32ef913a7e0db37bbd21d3b,25,20,,0,1,20,,0,2
0x23a90aa26b6b9d1cbe57f068f75f7577e3c41543,25,20,,0,1,20,,0,2
0x2cc033ee6b21ba71cb69b18c2eed977ba545992f,25,20,,0,1,20,,0,0
0xe962b7742a6084fec45987a031872b36dc5f14c3,25,20,,0,1,20,,0,2
0x57fe18ec9256436389f468db4273081798725e1f,25,20,,0,1,20,,0,0
0xe1084ca7fbace187fb10eff55cc0ea896795426c,25,20,,0,1,20,,0,0
0xa3f2124e4639e96fd7d9b30f95de6c2a51047d1f,25,20,,0,1,20,,0,1
0x190d31ca76e609724c3603a861c2c1f125bed145,25,20,,0,1,20,,0,1
0xccc29230702feb641f9858e88775af0da1629029,25,20,,0,1,20,,0,0
0xd53ab1872045acccefa5286e403e3b6dd5b79345,25,20,,0,,0,1,20,3
0x8f6581d3f3a508f27e1d7bb79eef7055ff7d9453,25,20,,0,1,20,,0,0
0xc88c212fc97c62e599b2df0305a02a8189d5274f,25,20,,0,1,20,,0,0
0x1e65a8663c15755133a80a50bd35c011c4e17dab,25,20,,0,1,20,,0,0
0x791a237c857b31c32eb636d7824d6885e6cbc124,25,20,,0,1,20,,0,2
0xd0cda3d2794b9cad352854f8ccefe67d040ccec9,25,20,,0,1,20,,0,0
0x9f0103a981c535ec4d86da58965204485e417d15,25,20,,0,1,20,,0,2
0xfdc176bfa3203046321fa4371ccd24889c099758,25,20,,0,1,20,,0,0
0x07e8da83c574ac90efe602c97aa2021dd0acf77e,25,20,,0,1,20,,0,0
0x2c65df6f8223f59f26ed0bbaddd3c93ee9e85b7d,25,20,,0,1,20,,0,0
0xa8a99ce765506e56921414586389fc67cae24d92,25,20,,0,1,20,,0,2
0x32a011154307e4986ce1611603fc024926ca648d,25,20,,0,1,20,,0,2
0xd8597bef538082d70e56702aef0375c07118f336,25,20,,0,1,20,,0,2
0x1c6742b739e105b7fb31c08f3807cb824022216e,25,20,,0,1,20,,0,0
0xcf517bb8bee6e1d8b47c7cc8ef2fdd6d5088def3,25,20,,0,1,20,,0,0
0xf352fbc7820ae223e9c48a86a009bb3645a58d67,25,20,,0,1,20,,0,0
0x0d827f60343da8c088abd11e5ea5b2e7bf4f8278,25,20,,0,1,20,,0,1
0x93f2379a98d7e8808592fdb68fe63e94f28ee316,25,20,,0,1,20,,0,0
0x9ecc67e5f12b9b5f09e34003401491a50d6f717b,25,20,,0,1,20,,0,1
0x2e185ca6b25673061d44cdc0c0b0de0aa2f2735e,25,20,,0,1,20,,0,2
0x7e00ef8356fcc3fb4e262071e816e83748f0ca9e,25,20,,0,1,20,,0,0
0x6a72f6a5af7882abcf01a3b6cf13dbb839c836e6,25,20,,0,1,20,,0,0
0x1f8e0cfc6803a4dfa331baa7f24f50c63f62ce9b,25,20,,0,1,20,,0,3
0x64823a32bdb21fad168f0d2c299e6f97047c0383,25,20,,0,1,20,,0,1
0x8580428249eaa3776ba704263a4c148f87e5cecb,25,20,,0,1,20,,0,2
0x8b6ab8e6e1cbe0ae5366f041774d33100a5834e1,25,20,,0,1,20,,0,2
0x97a10810322a354da3fcc550e220cd050f0796d6,25,20,,0,1,20,,0,2
0x20bd338321291fd824873c6a2dec52646e73d406,25,20,,0,1,20,,0,1
0x71bd04caea8a4ac3f7e78e837e9b4a719391fee5,25,20,,0,1,20,,0,1
0x16b7a92d74cc449fc499c75f044fb582ae7880f1,25,20,,0,1,20,,0,0
0x81739a89f65d7ecada2b05267253a2df3d0dfcb4,25,20,,0,1,20,,0,0
0x129071242e593b349f2b0bf640dd98a7dd08608b,25,20,,0,1,20,,0,2
0xbacc3c175e2706fea00dff4d3efeb237bcf01cae,25,20,,0,1,20,,0,0
0x8597e88fda30d906be376a2e598b09b0097a1255,25,20,,0,1,20,,0,2
0x865c27430d4ddc502c67574db1596ba3722c28c5,25,20,,0,1,20,,0,1
0xe26d1062a025acf251f6c486ae4e09a052f96024,25,20,,0,1,20,,0,1
0xf26e2988065f98458a0ad01b751719faeb2910bc,25,20,,0,1,20,,0,0
0x9787cebada7ade4e8612edc5e27fda25d85dd96c,25,20,,0,1,20,,0,2
0xfa405a4d1d10498b3c629f387af735726ae9be8b,25,20,,0,1,20,,0,0
0x87e67920d9d81331de676bb792708c28f0892ddf,25,20,,0,1,20,,0,0
0x264e80db0bc8a6c950550a6f2144e6aac2137af7,25,20,,0,1,20,,0,0
0x0c5f0e4341b6b170a142b82e7cee76dc863e303e,25,20,,0,1,20,,0,0
0xea871090e80450997ba0e0754ddf97926aaa8064,25,20,,0,1,20,,0,0
0x248198890145211441dd3572c6a6d84ac2f939ba,25,20,,0,1,20,,0,1
0x97b77c4d167047c7c16137f849f13e7670f4382c,25,20,,0,1,20,,0,1
0x0888453da0b8e534a082480fc857e9ca434ece52,25,20,,0,1,20,,0,0
0x76302fe044cdc9c0869cfec9e7e80f9e33fac040,25,20,,0,1,20,,0,0
0xa687ae344cdf628af19abe5fa2e415947e49192f,25,20,,0,1,20,,0,0
